order_id,order_date,customer_id,product_id,store_id,region,sales_channel,quantity,unit_price,discount,payment_method,order_status
O108504,12-01-2024,C6893,P1274,S204,North,Store,2,20728,0,Cash,Completed
O108505,09-11-2025,C5885,P1182,S209,West,Online,4,18616,0,UPI,Completed
O108506,30-01-2025,C6143,P1152,S203,East,Store,1,11737,0,UPI,Completed
O108507,13-10-2024,C6241,P1016,S209,West,Online,5,11602,192,UPI,Completed
O108508,07-09-2024,C6768,P1008,S242,North,Store,3,11489,0,Debit Card,Cancelled
O108509,23-10-2025,C5422,P1117,S204,North,Online,4,10710,0,Debit Card,Completed
O108510,13-08-2024,C6078,P1029,S214,West,Online,5,21239,0,UPI,shipped
O108511,21-04-2025,C6130,P1025,S213,North,Online,1,8362,0,Credit Card,Completed
O108512,15-10-2025,C6941,P1163,S238,East,Online,3,11924,0,Cash,Completed
O108513,21-02-2025,C5119,P1069,S209,West,Store,2,10947,0,Debit Card,Cancelled
O108514,24-12-2024,C6658,P1121,S219,North,Online,1,12001,0,UPI,Completed
O108515,28-08-2024,C6478,P1137,S220,South,Store,5,8938,0,UPI,Cancelled
O108516,27-10-2024,C5995,P1151,S249,East,Online,3,12508,0,Debit Card,Completed
O108517,06-02-2024,C6114,P1068,S227,North,Online,1,11524,0,UPI,Completed
O108518,16-11-2024,C5509,P1212,S245,East,Store,3,21743,0,Credit Card,Completed
O108519,10-05-2024,C5080,P1044,S219,North,Online,5,11357,0,UPI,Cancelled
O108520,10-11-2024,C5901,P1109,S211,West,Store,2,5046,0,Credit Card,Completed
O108521,24-08-2024,C5891,P1191,S239,West,Store,4,13093,0,UPI,Completed
O108522,03-08-2024,C5187,P1188,S211,West,Store,4,15328,0,UPI,Completed
O108523,22-07-2024,C5201,P1093,S224,East,Online,4,7635,460,Credit Card,Completed
O108524,23-06-2025,C5281,P1108,S228,South,Online,4,14233,0,Debit Card,Cancelled
O108525,11-11-2024,C6793,P1270,S204,North,Store,1,19833,0,UPI,Completed
O108526,06-03-2025,C6377,P1078,S209,West,Store,5,23389,0,Credit Card,Completed
O108527,03-10-2024,C6486,P1191,S226,North,Store,4,13093,0,Credit Card,Completed
O108528,16-05-2024,C6981,P1197,S241,South,Online,4,16495,0,Debit Card,Cancelled
O108529,25-08-2024,C6537,P1096,S205,South,Store,4,16951,0,Cash,Completed
O108530,23-06-2024,C5984,P1107,S229,South,Store,1,7054,0,UPI,Cancelled
O108531,08-09-2025,C5936,P1258,S245,East,Store,1,21780,0,UPI,Cancelled
O108532,19-12-2024,C5373,P1003,S225,South,Store,3,1494,0,UPI,Completed
O108533,11-11-2025,C6712,P1164,S224,East,Store,4,5775,0,UPI,Completed
O108534,24-10-2025,C6838,P1156,S223,West,Online,1,14997,0,UPI,Cancelled
O108535,06-01-2025,C5865,P1289,S215,East,Online,1,16378,0,Cash,Completed
O108536,16-10-2024,C6386,P1183,S231,North,Online,3,3139,426,Credit Card,Cancelled
O108537,25-07-2025,C6252,P1274,S243,South,Online,4,20728,83,Credit Card,Completed
O108538,28-11-2025,C5852,P1178,S200,West,Store,4,8635,0,Debit Card,Cancelled
O108539,28-09-2024,C6771,P1249,S215,East,Store,4,17145,0,Cash,Completed
O108540,10-04-2024,C6620,P1291,S247,North,Store,2,12542,0,Cash,Completed
O108541,07-05-2024,C5994,P1005,S216,East,Online,1,15987,0,Cash,Completed
O108542,14-03-2025,C6590,P1254,S242,North,Store,4,18521,0,UPI,Completed
O108543,29-09-2025,C5318,P1123,S232,North,Online,5,15348,0,Cash,Completed
O108544,24-07-2025,C6182,P1154,S233,North,Online,3,16309,0,Cash,Completed
O108545,24-11-2024,C5958,P1223,S214,West,Store,4,4729,0,Cash,Completed
O108546,02-09-2024,C6638,P1095,S202,East,Store,5,13952,0,Debit Card,Cancelled
O108547,07-02-2025,C5000,P1225,S218,North,Store,2,14610,0,Cash,Completed
O108548,01-02-2025,C5430,P1188,S233,North,Store,1,15328,0,Debit Card,Completed
O108549,26-07-2024,C6622,P1143,S221,North,Store,4,8850,149,UPI,Completed
O108550,11-11-2024,C5316,P1094,S248,West,Store,2,3783,0,UPI,Completed
O108551,21-07-2025,C5501,P1125,S216,East,Store,4,8150,0,Cash,Completed
O108552,20-02-2024,C5753,P1104,S235,North,Online,3,18741,0,Debit Card,Completed
O108553,27-11-2024,C5615,P1002,S204,North,Store,3,21479,0,UPI,Completed
O108554,09-04-2025,C5251,P1214,S231,North,Store,5,10921,0,UPI,Completed
O108555,25-01-2025,C6082,P1285,S237,North,Online,5,20596,0,UPI,Completed
O108556,18-07-2024,C5159,P1167,S221,North,Store,4,14354,0,UPI,Completed
O108557,03-08-2024,C6419,P1143,S222,East,Online,2,8850,0,Credit Card,Completed
O108558,25-08-2024,C6280,P1218,S220,South,Store,5,15354,264,Cash,Cancelled
O108559,18-11-2025,C6157,P1269,S209,West,Online,1,4684,0,UPI,Completed
O108560,20-05-2024,C5215,P1104,S244,East,Online,3,18741,0,Debit Card,Completed
O108561,27-07-2025,C5654,P1182,S205,South,Online,5,18616,0,Credit Card,Completed
O108562,20-11-2025,C5924,P1028,S245,East,Store,5,7958,308,UPI,Completed
O108563,06-06-2025,C6886,P1181,S202,East,Online,3,4623,459,UPI,Completed
O108564,10-04-2024,C5784,P1122,S237,North,Online,5,4929,0,Debit Card,Completed
O108565,05-03-2025,C5119,P1202,S240,North,Store,2,15754,0,Cash,Cancelled
O108566,29-05-2025,C6459,P1209,S244,East,Online,5,14912,0,UPI,Completed
O108567,23-09-2024,C6177,P1054,S204,North,Online,1,17956,0,Debit Card,Completed
O108568,30-11-2025,C6004,P1277,S224,East,Store,5,2790,0,Cash,Completed
O108569,03-09-2024,C6116,P1278,S214,West,Store,2,19013,0,UPI,Completed
O108570,12-02-2024,C5276,P1026,S246,North,Store,1,5942,338,Credit Card,Completed
O108571,01-09-2024,C6031,P1104,S212,West,Online,5,18741,0,Debit Card,Cancelled
O108572,02-04-2025,C6038,P1151,S213,North,Online,5,12508,287,Credit Card,Completed
O108573,18-04-2025,C5149,P1035,S214,West,Store,5,21802,0,UPI,Cancelled
O108574,07-07-2024,C5225,P1294,S241,South,Online,1,16364,0,UPI,Completed
O108575,23-01-2025,C5355,P1282,S214,West,Online,-3,19507,475,Debit Card,Completed
O108576,17-05-2025,C5231,P1158,S215,East,Online,3,18699,0,Cash,Completed
O108577,28-10-2024,C5403,P1057,S236,West,Online,5,12244,0,UPI,Cancelled
O108578,27-09-2025,C6916,P1115,S240,North,Online,4,20308,443,Credit Card,Completed
O108579,06-07-2025,C5897,P1097,S248,West,Online,2,8915,274,UPI,Completed
O108580,20-11-2024,C6655,P1185,S238,East,Online,1,7628,0,Credit Card,Completed
O108581,22-01-2024,C6352,P1028,S221,North,Online,2,7958,0,Debit Card,Completed
O108582,23-12-2024,C6585,P1178,S240,North,Store,3,8635,0,Cash,Cancelled
O108583,07-02-2024,C5441,P1214,S208,East,Online,5,10921,0,Cash,Completed
O108584,09-03-2024,C5814,P1219,S213,North,Store,4,11028,289,Cash,Completed
O108585,12-11-2025,C6422,P1101,S225,South,Store,4,17061,0,UPI,Completed
O108586,24-06-2025,C6144,P1195,S220,South,Store,5,2809,0,Debit Card,Completed
O108587,20-06-2025,C6312,P1231,S237,North,Online,3,11775,0,UPI,Cancelled
O108588,17-01-2024,C6070,P1108,S204,North,Online,1,14233,0,Cash,Cancelled
O108589,01-05-2024,C5605,P1163,S214,West,Store,2,11924,0,Debit Card,Completed
O108590,30-01-2024,C6371,P1105,S240,North,Store,4,10648,401,Cash,Completed
O108591,30-10-2024,C5881,P1089,S242,North,Online,1,18424,0,Credit Card,Completed
O108592,28-07-2024,C5761,P1000,S239,west, STORE ,4,5850,0,UPI,Completed
O108593,26-05-2024,C6010,P1175,S242,North,Store,2,20666,0,Debit Card,Completed
O108594,30-09-2024,C5958,P1204,S235,North,Store,4,3675,0,Cash,Completed
O108595,24-08-2024,C6636,P1095,S212,West,Store,4,13952,0,Credit Card,Completed
O108596,17-02-2025,C5424,P1193,S234,East,Online,3,18061,0,Cash,Completed
O108597,06-03-2025,C6592,P1181,S223,West,Store,2,4623,0,UPI,Cancelled
O108598,23-07-2025,C5909,P1111,S221,North,Store,2,6965,0,Credit Card,Completed
O108599,02-11-2024,C5269,P1050,S249,East,Online,1,11986,0,UPI,Completed
O108600,23-11-2024,C5512,P1077,S206,South,Store,5,5894,229,Cash,Completed
O108601,01-07-2025,C5700,P1026,S228,South,Online,5,5942,0,UPI,Cancelled
O108602,12-03-2025,C6101,P1230,S231,North,Store,1,12075,0,UPI,Completed
O108603,27-10-2024,C5542,P1159,S223,West,Online,4,18152,0,Credit Card,Cancelled
O108604,22-10-2025,C6213,P1027,S242,North,Online,5,5053,318,Cash,Cancelled
O108605,05-10-2025,C6388,P1256,S245,East,Online,1,8546,52,Credit Card,Completed
O108606,08-07-2025,C5567,P1119,S211,West,Online,4,20033,0,Credit Card,Cancelled
O108607,10-03-2024,C6363,P1057,S204,North,Online,4,12244,0,UPI,Cancelled
O108608,12-09-2025,C6367,P1250,S221,North,Store,4,4746,0,Debit Card,Cancelled
O108609,28-04-2024,C5055,P1270,S228,South,Online,5,19833,341,Credit Card,Completed
O108610,23-08-2025,C6949,P1092,S226,North,Store,4,9784,0,Debit Card,Cancelled
O108611,01-09-2025,C6831,P1297,S209,West,Store,4,20307,0,Cash,Completed
O108612,13-11-2024,C5178,P1268,S223,West,Store,1,5770,0,UPI,Completed
O108613,28-11-2024,C5162,P1105,S249,East,Store,3,10648,0,Credit Card,Completed
O108614,04-12-2025,C6530,P1166,S200,West,Online,5,1640,0,Credit Card,Completed
O108615,21-03-2024,C6781,P1179,S222,East,Online,5,19591,0,Credit Card,Completed
O108616,31-10-2024,C6434,P1102,S205,South,Store,1,11805,0,Credit Card,Completed
O108617,04-02-2025,C6952,P1050,S238,East,Store,5,11986,65,Debit Card,Completed
O108618,18-12-2024,C5312,P1213,S243,South,Online,1,14282,0,Debit Card,Completed
O108619,23-12-2025,C6237,P1054,S211,West,Online,5,17956,0,Credit Card,Cancelled
O108620,15-06-2024,C5978,P1237,S221,North,Store,3,21100,0,Debit Card,Completed
O108621,09-01-2024,C6556,P1141,S223,West,Store,5,5607,77,Credit Card,Completed
O108622,09-04-2024,C6025,P1196,S246,North,Online,1,13692,0,Debit Card,Completed
O108623,12-02-2025,C6411,P1044,S205,South,Store,1,11357,204,UPI,Completed
O108624,22-07-2024,C5329,P1025,S242,North,Online,1,8362,427,Cash,Completed
O108625,14-10-2024,C5036,P1152,S242,North,Store,2,11737,0,Debit Card,Completed
O108626,20-04-2025,C5273,P1292,S207,North,Store,5,23214,393,Cash,Completed
O108627,04-08-2024,C6488,P1139,S220,South,Store,5,21395,0,Cash,Cancelled
O108628,03-04-2024,C6898,P1212,S203,East,Online,2,21743,0,Cash,Completed
O108629,09-01-2025,C6807,P1289,S200,West,Online,4,16378,241,UPI,Completed
O108630,16-04-2024,C6060,P1212,S219,North,Store,1,21743,0,Credit Card,Completed
O108631,08-11-2024,C5852,P1247,S217,West,Store,2,15686,182,Debit Card,Completed
O108632,09-09-2024,C6866,P1024,S239,West,Online,5,15591,0,UPI,Completed
O108633,14-07-2025,C5983,P1091,S204,North,Store,1,12784,81,Debit Card,Completed
O108634,15-02-2024,C5432,P1006,S204,North,Online,4,17945,0,UPI,Completed
O108635,02-01-2025,C5467,P1052,S243,South,Online,1,13741,0,Cash,Cancelled
O108636,18-09-2024,C5626,P1254,S232,North,Online,1,18521,0,Credit Card,Completed
O108637,09-03-2025,C5447,P1138,S207, NORTH , STORE ,3,8919,396,Debit Card,Cancelled
O108638,08-06-2025,C5914,P1232,S205,South,Online,3,4324,0,Debit Card,Completed
O108639,06-01-2025,C6951,P1084,S210,North,Store,1,18967,277,Credit Card,Cancelled
O108640,29-04-2025,C6593,P1099,S212,West,Store,3,17578,337,UPI,Completed
O108641,30-06-2024,C6114,P1080,S236,West,Store,2,5303,317,Debit Card,Completed
O108642,14-11-2025,C6361,P1155,S203,East,Online,5,15032,453,UPI,Completed
O108643,22-10-2024,C6881,P1211,S230,East,Store,3,17552,219,Debit Card,Completed
O108644,09-09-2025,C5049,P1105,S224,East,Online,4,10648,0,UPI,Completed
O108645,26-06-2024,C5689,P1094,S245,East,Store,1,3783,0,Debit Card,Completed
O108646,09-12-2025,C5053,P1026,S221,North,Store,2,5942,0,UPI,Cancelled
O108647,23-01-2025,C5491,P1196,S235,North,Store,4,13692,96,Cash,Cancelled
O108648,25-03-2025,C6414,P1145,S205,South,Store,5,13495,97,Cash,Completed
O108649,30-03-2024,C6636,P1111,S213,North,Online,1,6965,421,Debit Card,Cancelled
O108650,12-02-2024,C6402,P1034,S215,East,Online,4,9778,0,Debit Card,Completed
O108651,04-03-2025,C6886,P1146,S202,East,Store,3,13303,304,UPI,Completed
O108652,25-10-2024,C6657,P1077,S238,East,Online,1,5894,0,Cash,Completed
O108653,22-04-2025,C5151,P1110,S240,North,Store,2,5745,323,Cash,Cancelled
O108654,10-02-2025,C6615,P1238,S238,East,Store,2,18960,0,Credit Card,Completed
O108655,11-10-2025,C6487,P1283,S233,North,Store,2,17954,290,Debit Card,Cancelled
O108656,11-02-2025,C5315,P1170,S235,North,Online,1,13196,0,Credit Card,Completed
O108657,11-11-2025,C5937,P1037,S235,North,Online,4,17516,84,Debit Card,Completed
O108658,24-07-2025,C6719,P1071,S230,East,Online,3,5086,0,Cash,Completed
O108659,17-12-2024,C5916,P1112,S217,West,Online,1,14915,0,Credit Card,Cancelled
O108660,21-10-2025,C5712,P1102,S214,West,Online,4,11805,0,Debit Card,Cancelled
O108661,10-06-2024,C5705,P1109,S244,East,Store,4,5046,0,UPI,Completed
O108662,26-07-2024,C6772,P1254,S242,North,Store,4,18521,0,Cash,Completed
O108663,10-06-2025,C5467,P1093,S247,North,Online,3,7635,0,Credit Card,Completed
O108664,26-01-2025,C6202,P1224,S218,North,Store,5,21622,129,Cash,Completed
O108665,21-07-2025,C6302,P1117,S217,West,Store,2,10710,0,Credit Card,Completed
O108666,09-01-2025,C6305,P1292,S248,West,Store,4,23214,251,UPI,Completed
O108667,29-09-2025,C5645,P1103,S200,West,Store,1,19689,0,Credit Card,Cancelled
O108668,01-08-2025,C6978,P1171,S236,West,Online,5,20278,0,Cash,Cancelled
O108669,15-12-2024,C5491,P1164,S236,West,Store,2,5775,0,Cash,Completed
O108670,01-06-2025,C6746,P1214,S246,North,Online,4,10921,236,UPI,Completed
O108671,26-08-2025,C5366,P1114,S218,North,Online,3,15114,479,Debit Card,Completed
O108672,14-09-2025,,P1124,S217,West,Online,5,18693,242,Cash,Cancelled
O108673,14-04-2024,C5266,P1269,S206,South,Store,1,4684,0,Cash,Completed
O108674,08-05-2024,C5163,P1280,S244,East,Online,5,17740,305,Debit Card,Cancelled
O108675,13-12-2024,C5589,P1215,S203,East,Store,3,16425,277,Cash,Cancelled
O108676,26-05-2025,C5116,P1229,S203,East,Store,4,23069,0,Debit Card,Completed
O108677,01-08-2025,C5253,P1146,S222,East,Store,1,13303,0,Cash,Cancelled
O108678,24-03-2025,C5771,P1140,S230,East,Online,2,18510,0,Debit Card,Completed
O108679,03-04-2024,C6510,P1025,S232,North,Store,2,8362,0,Cash,Completed
O108680,12-12-2025,C5688,P1195,S245,East,Online,4,2809,0,UPI,Cancelled
O108681,07-08-2024,C5874,P1196,S207,North,Online,1,13692,0,Debit Card,Completed
O108682,14-03-2024,C6213,P1155,S233,North,Online,3,15032,0,Cash,Completed
O108683,12-02-2025,C5663,P1160,S219,North,Online,3,17020,0,Cash,Cancelled
O108684,05-08-2025,C5364,P1107,S221,North,Store,2,7054,483,Credit Card,Completed
O108685,09-11-2024,C6391,P1134,S238,East,Online,4,8636,0,UPI,Completed
O108686,09-02-2024,C5605,P1136,S218,North,Store,2,3271,0,Cash,Completed
O108687,03-12-2024,C5640,P1275,S222,East,Online,3,22022,0,UPI,Completed
O108688,29-06-2024,C6066,P1257,S228,South,Store,5,18316,0,Credit Card,Completed
O108689,25-07-2025,C5955,P1260,S215,East,Online,2,1933,0,Credit Card,Completed
O108690,22-01-2025,C6654,P1068,S238,East,Online,4,11524,0,UPI,Cancelled
O108691,28-03-2025,C6918,P1216,S237,North,Store,5,19992,0,Cash,Completed
O108692,18-04-2025,C6141,P1119,S235,North,Online,2,20033,275,UPI,Completed
O108693,22-01-2025,C5794,P1014,S202,East,Store,4,6858,226,UPI,Cancelled
O108694,10-04-2024,C5552,P1153,S222,East,Online,4,14011,0,UPI,Completed
O108695,12-11-2024,C5352,P1009,S246,North,Store,4,15817,106,Credit Card,Completed
O108696,03-09-2024,C5113,P1072,S211,West,Online,4,11213,0,UPI,Completed
O108697,21-12-2024,C5770,P1140,S226,North,Online,4,18510,471,Cash,Completed
O108698,15-04-2024,C5021,P1264,S237,North,Store,3,5155,0,Debit Card,Completed
O108699,12-01-2025,C6136,P1190,S203,East,Online,4,22649,119,Debit Card,Completed
O108700,18-08-2024,C6439,P1245,S208,East,Store,4,3373,0,Debit Card,Completed
O108701,05-10-2025,C5662,P1279,S218,North,Online,1,5899,0,Credit Card,Completed
O108702,08-12-2024,C6822,P1091,S216,East,Store,3,12784,0,Cash,Cancelled
O108703,19-09-2024,C5283,P1139,S200,West,Online,2,21395,0,Cash,done
O108704,10-03-2025,C5122,P1150,S241,South,Online,3,7422,0,Credit Card,Cancelled
O108705,26-11-2024,C6156,P1097,S241, SOUTH ,online,1,8915,0,Debit Card,Completed
O108706,01-03-2025,C6815,P1039,S239,West,Store,2,3162,412,UPI,Completed
O108707,27-10-2024,C5034,P1089,S233,North,Store,3,18424,0,Debit Card,Cancelled
O108708,04-01-2024,C5475,P1246,S243,South,Online,2,22713,0,UPI,Completed
O108709,20-07-2024,C5223,P1030,S203,East,Online,1,-11890,0,Cash,Cancelled
O108710,07-07-2024,C6515,P1225,S233,North,Online,1,14610,0,Credit Card,Completed
O108711,13-08-2024,C6859,P1159,S248,West,Store,4,18152,0,UPI,Completed
O108712,06-01-2024,C6771,P1215,S213,North,Store,3,16425,0,Credit Card,Completed
O108713,14-06-2024,C6342,P1285,S200,West,Store,3,20596,0,Credit Card,Cancelled
O108714,01-04-2024,C6785,P1159,S228,South,Online,1,18152,84,UPI,Cancelled
O108715,03-08-2025,C6648,P1170,S215,East,Online,2,13196,482,Debit Card,Completed
O108716,10-12-2025,C6680,P1207,S248,West,Store,4,17879,0,Credit Card,Completed
O108717,09-04-2025,C6989,P1226,S242,North,Online,3,19224,0,Credit Card,Completed
O108718,06-12-2024,C5399,P1229,S223,West,Online,1,23069,0,Cash,Completed
O108719,17-11-2024,C5488,P1199,S228,South,Online,5,17589,163,Debit Card,Cancelled
O108720,27-04-2024,C5712,P1263,S205,South,Store,4,7564,0,Cash,Completed
O108721,22-10-2025,C5892,P1167,S242,North,Store,3,14354,0,UPI,Completed
O108722,07-12-2024,C6575,P1044,S215,East,Store,1,11357,0,Cash,Completed
O108723,27-09-2025,C5649,P1012,S228,South,Store,4,20263,336,Cash,Completed
O108724,23-01-2025,C5026,P1287,S223,West,Online,3,21054,394,Credit Card,Completed
O108725,14-09-2025,C5041,P1191,S206,South,Online,4,13093,0,UPI,Cancelled
O108726,24-01-2025,C6896,P1208,S231,North,Online,5,11265,0,UPI,Completed
O108727,16-11-2024,C6517,P1001,S244,East,Online,3,15566,195,Debit Card,Completed
O108728,08-08-2024,C5238,P1175,S220,South,Store,3,20666,344,Cash,Cancelled
O108729,26-11-2024,C6909,P1182,S220,South,Store,5,18616,0,Credit Card,Completed
O108730,16-04-2024,C6910,P1012,S201,South,Store,2,20263,0,Credit Card,Completed
O108731,26-05-2024,C5332,P1179,S237,North,Online,3,19591,0,Cash,Cancelled
O108732,21-02-2025,C5182,P1170,S232,North,Store,4,13196,295,UPI,Completed
O108733,27-01-2024,C5302,P1254,S213,North,Store,1,18521,0,Credit Card,Completed
O108734,13-01-2025,C5346,P1263,S206,South,Online,5,7564,297,UPI,Completed
O108735,14-01-2025,C6548,P1278,S211,West,Online,5,19013,0,Cash,Completed
O108736,09-07-2024,C5026,P1041,S219,North,Online,1,15445,0,Credit Card,Completed
O108737,27-06-2024,C5861,P1127,S215,East,Store,4,11658,0,Credit Card,Completed
O108738,02-11-2024,C5006,P1188,S206,South,Store,2,15328,84,Debit Card,Completed
O108739,11-11-2025,C6189,P1009,S242,North,Online,4,15817,0,Debit Card,Cancelled
O108740,08-04-2024,C6309,P1133,S217,West,Store,2,14458,0,Debit Card,shipped
O108741,08-12-2024,C6711,P1179,S222,East,Online,1,19591,0,UPI,Completed
O108742,12-03-2024,C5396,P1134,S237,North,Online,2,8636,283,Cash,Completed
O108743,20-05-2025,C5489,P1030,S207,North,Store,5,11890,351,Cash,Cancelled
O108744,24-05-2025,C5153,P1218,S215,East,Store,5,15354,244,Cash,Cancelled
O108745,08-02-2024,C5833,P1007,S234,East,Store,2,15969,0,Debit Card,Completed
O108746,24-10-2025,C6645,P1055,S237,North,Online,3,21841,0,UPI,Completed
O108747,15-08-2024,C6049,P1211,S223,West,Online,2,17552,0,Debit Card,Completed
O108748,10-12-2024,C6601,P1267,S218,North,Store,2,14604,0,Credit Card,Cancelled
O108749,09-05-2024,C6434,P1074,S244,East,Store,5,5321,0,Debit Card,Completed
O108750,13-11-2025,C5056,P1236,S212,West,Online,3,1650,0,UPI,Completed
O108751,25-10-2024,C5548,P1203,S222,East,Store,5,17152,0,Cash,Completed
O108752,14-11-2024,C5430,P1207,S227,North,Online,3,17879,394,Cash,Completed
O108753,28-05-2025,C6013,P1288,S222,East,Store,1,10267,493,UPI,Completed
O108754,25-05-2024,C5432,P1228,S205,South,Store,4,13342,403,UPI,Completed
O108755,14-07-2025,C5325,P1270,S215,East,Store,4,19833,0,Debit Card,Cancelled
O108756,04-07-2025,C5075,P1042,S222,East,Store,4,20007,0,Debit Card,Completed
O108757,11-11-2024,C6627,P1265,S222,East,Online,5,11992,0,Debit Card,Completed
O108758,26-11-2024,C6669,P1222,S202,East,Store,3,15054,0,Cash,Completed
O108759,15-08-2025,C6509,P1079,S210,North,Online,4,9159,0,UPI,Completed
O108760,17-01-2025,C6894,P1225,S214,West,Online,2,14610,0,UPI,Completed
O108761,20-01-2025,C5686,P1190,S231,North,Online,4,22649,0,UPI,Completed
O108762,29-11-2024,C6768,P1116,S211,West,Online,2,5919,0,Debit Card,Completed
O108763,30-03-2025,C6196,P1084,S224,East,Store,5,18967,0,Credit Card,Completed
O108764,17-09-2024,C5822,P1081,S212,West,Store,1,11888,0,Cash,Completed
O108765,05-10-2024,C5593,P1111,S201,South,Store,1,6965,0,Credit Card,Completed
O108766,10-03-2025,C5557,P1121,S241,South,Online,2,12001,0,Credit Card,Cancelled
O108767,15-12-2025,C6925,P1105,S245,East,Online,5,10648,0,UPI,Cancelled
O108768,25-12-2024,C5290,P1238,S208,East,Store,1,18960,0,Debit Card,Completed
O108769,16-12-2025,C5234,P1194,S240,North,Store,2,10696,158,Cash,Completed
